,reviewer_name,review_date,review,mojo_name,rt_name
622,felipe m,"Aug 03, 2021",It's just fine innit,Incredibles 2,Incredibles 2 - Movie Reviews
623,Sren K,"Aug 01, 2021","Maybe one of the best sequels I have ever seen. The movie starts off the end of the first movie, and from there it's a joy to sit through. Pixar outdid themselfs on this one.",Incredibles 2,Incredibles 2 - Movie Reviews
624,Billy S,"Jul 30, 2021","After more than a decade of waiting, the parr family comes back, with higher quality, amazing action, great world building, and a very clever idea for a villian.",Incredibles 2,Incredibles 2 - Movie Reviews
625,jack c,"Jul 30, 2021","I don't care how long it takes I will write 1,000 reviews to bring this movies rating down to where it should be. everyone saying this movie is good needs to revaluate their life choices!",Incredibles 2,Incredibles 2 - Movie Reviews
626,Juls U,"Jul 16, 2021",Excelente. No está tan al nivel de la predecesora pero divertida e increíble.,Incredibles 2,Incredibles 2 - Movie Reviews
627,Jacob R,"Jul 03, 2021","Ok, so this movie is pretty good, and has all the good stuff from the original movie, but it has a few too many problems that prevent it from being as good as the first movie. First, all the things that I thought were basically spectacular. All the stuff that involves them actually being superheros is really good, not better then what was in the first, but still really good. Next is the animation, which feels very different then all the others. This feels like it's stylized for the 1950s, which the film takes place. Some people can find that distracting, but I didn't. Also, all the new characters are either good or funny, except for one thing, but I'll save that for a little later. Now, let's talk about all the things that this movie just didn't do well enough in, which keeps it from being as good as the original. The main thing is really the characters that are brought back. Except for Elastagirl, Frozone, and Jack-Jack, all the old characters feel significant weaker. I don't want to say this, but the worse character in this movie by far is Mr Incredible. He is either acting completely crazy, completely mean or ignorant, or is not really blaming himself for everything that is going wrong with the family. I'm sorry, that's a huge problem that you can't fix with just one scene. Violet and Dash seem weaker too, but I was able to look past them. I, however, cannot look past Mr Incredible. Also, another big problem is the stupid twist villain. I know Pixar has done them before, but only one of them was actually bad (Miles Axelrod from Cars 2 ring a bell for anyone?). That is…until the Screenslaver shows up. This was the first time I was able actually to predict the twist villain in a Pixar movie, which made it super boring. It's also really hard when the last villain in this franchise, Syndrome, is the best Pixar villain ever. So, with all of that said, I still think this a good film that everyone should watch. All the superhero stuff (besides the villain), is still spectacular, you're just gonna have to sit through a bunch of the family stuff that isn't as strong. I think that's the biggest difference between this movie and the original. ""The Incredibles"" is a family and character study first, and a superhero movie second. ""Incredibles 2"", however, is a superhero film first, and a family film second. If you don't mind the change, then you'll think this movie is great! If not, like me, you'll only think the movie is pretty good, almost great. But hey, why listen to me? Go to Disney+ and watch this almost ""Incredible"" movie!",Incredibles 2,Incredibles 2 - Movie Reviews
628,Luis G,"Jul 01, 2021",This movie is nothing that lives up to where The Incredibles 1 was going. All those years since the first film! Screenslaver's character was too obvious. The only fun part of the Incredibles 2 is the raccoon vs Jack Jack scene.,Incredibles 2,Incredibles 2 - Movie Reviews
629,huyqiwd s,"Jun 25, 2021",The exact same thing as the first one they copied so much from stan lee and jack kirby as well as other writers and artists. The only difference from this and the first one is that this movie thinks they are cool taking a less g theme but that's fine the movie still sucks. Do not watch this.,Incredibles 2,Incredibles 2 - Movie Reviews
630,Mike A,"Jun 23, 2021","Super interesting story that introduces many plot lines without feeling too messy, and the visuals are insane",Incredibles 2,Incredibles 2 - Movie Reviews
631,Puroo R,"Jun 20, 2021","I really don't like the fact that its name doesn't have The before it. Like, why? Now the two movies won't be next to each other whenever they are alphabetically arranged. But anyway, that's just a minor inconvenience. I hope that's the only problem I have with this movie, other than probably the fact that it's nowhere as memorable as the first movie. While The Incredibles is something of a pop culture icon this movie is, well, let's just say we'd have never learnt about it if it wasn't advertised so much. Incredibles 2 starts off from the part where the prequel left. And it finally answers the question of what happened in the fight between the Parr family and the Moleman - It... Happened. The only thing that came out of it was that Violet's BF learnt about her identity, which was later wiped out (or so I remember, I don't even think this movie was memorable enough. I'm remembering all the scenes as I'm writing this). So now Helen is out on another adventure, leaving Bob with the kids. And he's terrible at handling them. It was a very funny scene, seeing him struggle everyday trying to help Dash with his homework and Jack Jack in changing his diapers. The family moves into a new home which is way better than their previous one. Dash and Violet discover Bob's car and they bring it home. Then something something Helen finds out the guy who she's working with has a sister who is her costume designer, and she's secretly evil. And now it's up to the kids to save the day with all the superpowers and plot armours. See this is exactly the problem of this movie. It is super predictable, although that's not a bad thing since the way those scenes are executed make it very satisfactory to watch. The animation of this movie is probably the best thing about it. It is one of the only things which has improved drastically since the first movie. The Incredibles, you might remember, was very cool. But I just wrote a review of it yesterday and it was then that I realised the quality of that movie has aged terribly. In terms of polygon count this one takes the win. However, I also mentioned in that review that the thing which makes The Incredibles so much fun to watch is that it feels like a videogame, something similar to Sonic the Hedgehog or Spider-Man for PS4. That's not something I could say about this movie. Incredibles 2 isn't one of the movies Pixar is known for making. It's something of a sequel that can only satisfy you that the fight in the end of the first movie didn't end on a suspenseful note. It is a one-time watch for the fans of the first movie, although the kids might like it since the movie seemed to be more oriented towards them.",Incredibles 2,Incredibles 2 - Movie Reviews
632,Jerry S,"Jun 17, 2021","(SPOILERS) Honestly I am almost tempted to say I like Incredibles 2 better that the original. The characters are great as always and there is some real character development the music is spot on and I really enjoyed the moments between Bob and his kids and the awesome action sequences between Helen her self. I honestly have a blast watching this sequel, however the only problem that I have with this movie is the villain Evilen Deavor. On the one hand her character is really great. She and her brother Winston Deavor have interesting and intense back stories and have good moments with each other, however the movie kinda drags just a tad because there really trying to hide the fact that one of them is the main villain. Another thing is that Evilen's plan can kinda get confusing at times. However that doesn't mean that it takes away from the movie itself though. There is this seen with the Screen Slayer a villain that Evilen herself created and has some of coolest moments in the movie. However going into that seen though there are flashing lights so you have been warned. That scene was pretty thrilling and even haunting. However the best action scene in the entire movie was the opening which was just straight awesome and so satisfying. Incredibles 2 might have a few problems with its villain but as an overall movie it is still pretty incredible. 9.8/10",Incredibles 2,Incredibles 2 - Movie Reviews
633,Iyana S,"May 24, 2021",It's just as good as the first one. it's nice to have some Girl power with Elastigirl in the movie.,Incredibles 2,Incredibles 2 - Movie Reviews
634,emmiloo o,"May 11, 2021",really really cool and good movie,Incredibles 2,Incredibles 2 - Movie Reviews
635,Kason Y,"May 09, 2021",The action was top notch and the way the supers used their powers was brilliant!,Incredibles 2,Incredibles 2 - Movie Reviews
636,Daniel L,"May 04, 2021",not as good as the first but still good,Incredibles 2,Incredibles 2 - Movie Reviews
637,Sophia D,"May 04, 2021",Honestly the best animated sequel Pixar or Disney has ever made. I like how we pick up right where the original left off. It stayed true to the original characters as well as the style. It was just more refined and made it more entertaining to watch. Of course it's not the original but it took a well known story and added onto it perfectly. I enjoy how it focused on Elastagirl and really showed how before becoming a house wife she was a force to be reckoned with. I think the villain was very unique and there was a good twist added in. Th animation was really smooth and all the original actors came back which made it more fun for the audience because you can see how much they actually enjoy playing these characters. All in all the perfect sequel!,Incredibles 2,Incredibles 2 - Movie Reviews
638,Ethan D,"May 01, 2021","Equally as good as the first film. It is visually stunning, the fights were still really creative, and it has really funny moments.",Incredibles 2,Incredibles 2 - Movie Reviews
639,Matthew R,"Apr 25, 2021",I wouldn't say as good as the first one but still a good plot with picking up where things left off including the opening action sequence and continuing through makes things good including the fights with the other superheros.,Incredibles 2,Incredibles 2 - Movie Reviews
640,"Apr 24, 2021",It’s Not bad but it could have been better on other word Underminer took the show for me.,FLAG THIS REVIEW,Incredibles 2,Incredibles 2 - Movie Reviews
641,SAHIL S,"Apr 15, 2021",After watching the incredibles I was sure that incredibles 2 will also be superb. I loved to watch it it's really nice,Incredibles 2,Incredibles 2 - Movie Reviews
642,Gillian H,"Mar 28, 2021",Honestly might be better than the first one.,Incredibles 2,Incredibles 2 - Movie Reviews
643,Max D,"Mar 25, 2021","The movie is a great sequel to a wonderful movie, but a weak point is the villain who is very predictable and easy to defeat.",Incredibles 2,Incredibles 2 - Movie Reviews
644,Daniel A,"Mar 21, 2021",Entretenida pero olvidable,Incredibles 2,Incredibles 2 - Movie Reviews
645,"Mar 18, 2021","Incredibles 2 was so much better than the first one. I also love that it takes place right after the first film. Instead of a time jump. The animation was so beautiful and it looked real in a way. The plot of this movie was pretty good. I mean, in this movie I liked the villain, but with the kids saving the parents and most of the film is about Mr Incredible watching the kids, was not a good plot. That was the only thing I didn’t like. But other than that, I loved this movie. I am going to give Incredibles 2 a: A",SHOW MORE,Incredibles 2,Incredibles 2 - Movie Reviews
646,Daniel S,"Mar 16, 2021",not as good as the original but its still a fun watch,Incredibles 2,Incredibles 2 - Movie Reviews
647,Michelle R,"Mar 12, 2021","La verdad espere por años esta película ya que sabía el enorme potencial que tenía, pero como últimamente ha sucedido, las secuelas solo han llegado para decepcionarme y desear que nunca hubieran existido. Siento que se fueron por lo seguro, por una trama no inteligente, sin gran desarrollo de personajes. Le quitaron todo el elemento adulto que tuvo la primera parte y con el cual podías hacer un gran análisis, incluso una introspección. Lo único que disfruté fue la pelea de Jack Jack con el mapache.",Incredibles 2,Incredibles 2 - Movie Reviews
648,Tanner E,3d ago,It just feels wrong to have Dom leading this movie. I miss Brian. Always. I honestly don't think Vin Diesel should be the lead in any movie ... ever.,The Fate of the Furious,The Fate of the Furious - Movie Reviews
649,Mo A,"Nov 08, 2021","The Franchise is getting old, simply rinse-and-repeat at this point. Vin Diesel as the producer does not shy from stroking his character's ego; eventually became super human as the series go on.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
650,Joey V,"Oct 07, 2021",The franchise is still going strong even after the 8th movie Hobbs and Shaw constantly steal the show their prison riot scene was beyond epic and probably my favourite scene in the series chrarlize Theron plays a ruthless villain who blackmails Dom into betraying his family which is the most important thing to him making for an interesting character dynamic I also enjoyed Helen mirrens character despite her limited screen time the submarine battle was over the top but fun this series has been getting pretty ridiculous for awhile now and its really starting to show with this one,The Fate of the Furious,The Fate of the Furious - Movie Reviews
651,Denver C,"Sep 23, 2021","What even is this franchise anymore. Just ""follow these people and root for them even though they do terrible things with no consequence. Oh see that police officer just doing his job like Lena's husband before he was murdered? Murder him, because family"" (audience eats it up).",The Fate of the Furious,The Fate of the Furious - Movie Reviews
652,JAKEJACOBJORDANJAKE B,"Sep 16, 2021",👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🌟🌟🌟🌟🌟,The Fate of the Furious,The Fate of the Furious - Movie Reviews
653,Pancho G,"Sep 14, 2021",Something is bad with this one but i don't know what. Look at the back because probably this car has not the same passengers. 5/10,The Fate of the Furious,The Fate of the Furious - Movie Reviews
654,Jonathan R,"Sep 11, 2021",More high octane big budget stunts from the fast and furious team...this like others before doesn't disappoint,The Fate of the Furious,The Fate of the Furious - Movie Reviews
655,Georgan G,"Sep 04, 2021","Absolute ""action"" lovers will enjoy this flick, but for those of us who want at least a modicum of believability, it's worse than the previous in this series.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
656,Thomas L,"Jul 16, 2021","By far the worst movie in the franchise, from the horrible special affects to the actual storyline. The only good part about the movie was Dom's back story and people coming back from older movies. Worth the watch if you can find it for free for me it's time in my life I'll never get back.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
657,Cakes C,"Jul 15, 2021","Leave your brain at home and maybe you can enjoy this movie. This installment continues the tradition of nonsensical sequences filled with cars, guns and pretty women that magically have things go their way, always.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
658,Beja P,"Jul 13, 2021","Although The Fate Of The Furious is a film with several things that are very fanciful, but after all the things that we could see in the saga, it does not surprise me",The Fate of the Furious,The Fate of the Furious - Movie Reviews
659,Jean L,"Jul 09, 2021","The Fate of the Furious continues the downhill spiral of mediocrity that is the fast and furious franchise. Once a fairly ok but fun series of movies about street racing and fighting organized crime has now become a multi million dollar franchise about extraordinary heist crime action that defies the laws of physics, stupid characters, plot devices that make no sense, and just simple stupidity. Previous movies are fun enough to watch including this one but it does not make it good. In this one Dominic Toretto played by Vin Diesel betrays his team of street racers turned into international crime fighters with nice cars. The story is completely ludicrous although it tries to make some sense but in the end is just dumb. The villain played by Charlize Teron is badass and formidable as Teron brings her incredible presence that she carries into every movie yet the character motives are questionable and flat out cartoony. The only fun thing here is The Rocks and Jason Stahams chemistry which is hilarious and great which led to the spin off Hobbs and Shaw. Otherwise the rest is a bunch of explosions and impossible action pieces in a movie universe that is supposed to be realistic and is now trying to mimic superhero movies. This franchise is losing steam.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
660,Nguyen D,"Jun 27, 2021","Ok so for F10, we should have an actual car race, which is what this movie series should be about. AHAHAHAHAHA, car race? What do we look like, idiot? That's the dumbest thing to have in a FF movie. Rewatch this before seeing F9 tomorrow. Not gonna bother talking about the story, cliche dialogues, villain that only say stuff slowly and slam the keyboard, or family stuff, because that is just a vehicle for the movie to exist, so that they can lay waste to as many cars as possible. It is important that after watching too many movies, you just gotta turn your brain off and enjoy a dumb movie. And the later installments of this franchise is just what I need. Watching so many cars getting destroyed and blown up was crazy fun. The best scene was for sure the remote car control scene. It was ridiculous in all the entertaining way. Dwayne as Hobbs and Jason as Shaw were great as usual. I like both of them, and Dwayne displaying his alpha body was just great. Just watch these movies with the right mindset and expectation and you will get the most fun out of them. 7.5/10",The Fate of the Furious,The Fate of the Furious - Movie Reviews
661,Aidan I,"Jun 25, 2021","This movie is just ok, it isn't that memorable, the character development isn't that great, but my main problem is that I wish they would have expanded on Dom's kid. Everyone gives a good performance and the ending is a great tribute to Brian O'Conner (Paul Walker). Overall just ok.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
662,Flynn S,"Jun 23, 2021","It must have been so difficult for Universal to not drop the ball after the amazing success of Furious 7, and for that, I give this movie a 4/5.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
663,Robb D,"Jun 23, 2021","More dumb fun from the ""Fast Family"". Some descent slapstick and set pieces make the film tolerable. However, once we have topside submarines, torpedo surfing and car seat shootouts, the eye rolls come fast and furious. Next stop is space and we all know that's an inevitability. All it ridiculousness aside, still not an awful watch. 7/10",The Fate of the Furious,The Fate of the Furious - Movie Reviews
664,David F,"Jun 18, 2021","By now the small time drag races down the streets of Los Angeles have been left *far* behind and have been replaced by planes, submarines, and super-high technology. This one started out so promising, with a crazy street race through Havana that really connected with where these Fast and Furious movies came from, but then it just kind of devolved into a standard, Millennial Action Movie.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
665,Steve H,"Jun 11, 2021",This wasn't one of my favorites but still continues to build out this world and open more avenues for possible sequels. Either this had less of the soap opera level plotting than the last few films or it just feels more commonplace and less noticeable this deep into the franchise. Still some solid over the top action and a delightful turn by Helen Mirren. 5.5/10,The Fate of the Furious,The Fate of the Furious - Movie Reviews
666,Daniele C,"Jun 11, 2021","Another entry in the successful F&F franchise. Overall the movie does not impress. Charlize Theron, Jason Statham and Dwayne Johnson performance save the movie, which suffers from the presence of an overly cheesy Vin Diesel. The first part of the movie was enjoyable and fun, but Gary Gray tends to drag it a little too much towards the end. It is obvious what was gonna happen and, honestly, I expected more fireworks and CGI magic. I'd recommend it to long-time F&F fans and people who like a good laugh at unrealistic action scene, but the fifth and the sixth chapters were more enjoyable and action packed. Looking forward to watch the next adventures of Toretto and co.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
667,Jack B,"Jun 09, 2021","Loved it! Way better in my opinion than the 7th one, which was not very good due to the action filming from James Wan and putting characters like Mia way off to the side. I watched the extended edition of this film, which in my opinion was perfect (you can rent it for the same price on Amazon). The humor and action were really good in this movie, and I loved some of the twists and turns in this movie. While it could've been generic, as suggested by some of the trailers, this movie constantly stays unique IMO. While it is VERY over-the-top, it didn't feel nearly as stupid (in a bad way) as the last one. With great action, humor, and emotion, this film is one of the best in the franchise in my opinion.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
668,Kyle C,"Jun 07, 2021","Another solid entry in the Fast & Furious franchise which improves upon the scattered story of the previous film. Paul Walker's absence is felt throughout, but thankfully this isn't a major plot point and doesn't hold the film back from having fun. I appreciated that the writers took this film in a slightly (really very slightly) different direction by having some betrayal within the group. Dwayne Johnson finally feels utilized in this entry with far more screen time and humor than in predecessors. The physics in this one are outrageously unbelievable as always, but the stunts and set pieces are impressive. I was hesitant about Shaw's redemption arc at first, but it proved to be quite satisfying and effective. While it doesn't break any new ground, it heads in the direction of a few new ideas, giving it enough life to keep me entertained.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
669,Cody W,"Jun 07, 2021","The biggest and most amazing message THE FATE OF THE FURIOUS has to offer is this: Keep your friends close, and your family even closer.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
670,Danger S,"Apr 28, 2021","No matter what the story is, these movies are entertaining. I guess one cannot expect more than that.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
671,Christopher H,"Apr 15, 2021",The fate of the furious is a high octane thill ride from start to finish but doesn't quite measure up to some of the previous installments. But I would say it is definitely a worthy installment into the fast franchise.,The Fate of the Furious,The Fate of the Furious - Movie Reviews
672,Tong W,"Feb 20, 2021","really really meh, final scene saved the movie",The Fate of the Furious,The Fate of the Furious - Movie Reviews
673,Joseph S,"Feb 10, 2021",The Fate of the Furious is the eighth installment in the franchise and I just love how fun this franchise is like I said from before I did not like the first three movies after that I love these movies are so fun and entertaining all the character are great and different character from dom's character which is interesting what he did but it made sense why what he did this movie is very wild Jason Statham and the Dwayne Johnson them together is just amazing they make the movie funny and entertaining Little Nobody is introduced is an good character is makes decisions what are funny like in the beginning entertaining from that the only thing this movie feels like an movie because they did not what to do and for the fans which I don't mind but it feel like that all round this movie is entertaining like the others so I give The Fate of the Furious an B-,The Fate of the Furious,The Fate of the Furious - Movie Reviews
674,Daniel F,"Feb 02, 2021",More insane stuff happens in this film and there is a bunch of mayhem caused by Charlize Theron but I'm not a massive fan of Dom changing sides for basically the whole movie.,The Fate of the Furious,The Fate of the Furious - Movie Reviews
675,"Jan 23, 2021",I think this film was good but missing alot no Paul Walker luda and tyreese wasn't on point like the past few films but this film will keep you watching but it is by far not the best,FLAG THIS REVIEW,The Fate of the Furious,The Fate of the Furious - Movie Reviews
676,Daniel W,"Dec 31, 2020",the cars go zoom zoom and vin dessiel said words that no one could understand,The Fate of the Furious,The Fate of the Furious - Movie Reviews
677,TalbotNice I,"Dec 26, 2020","It's Raining Cars, Hallelujah! I'm not sure the cast know what's going on in this too fast, frequently furious caper, despite the remarkable amount of exposition in the dialogue of the 11th highest grossing film of all time. The upside-down faces of Vin Diesel, The Rock and Statham - all beard, no hair - merge into one as we are confronted with kidnappings, jailbreaks, Helen Mirren, Charlize Theron and nuclear footballs for some reason. Again, though, the cars are great (good to see a British Racing Green F Type for Statham), things go bang and driving really really fast as a gang can indeed save the world. You feel the writers may have just gone a little easier on the Nitrous Oxide.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
678,Jake S,"Nov 02, 2020",This movie is once again just like all the other movies packed with action and it's great. The story is interesting and visuals are great as usual. I really enjoyed it.,The Fate of the Furious,The Fate of the Furious - Movie Reviews
679,Gauswami M,"Oct 18, 2020",fast and furious 8 prime video,The Fate of the Furious,The Fate of the Furious - Movie Reviews
680,Xander W,"Sep 15, 2020",Really good sequel not the strongest story but it works well.,The Fate of the Furious,The Fate of the Furious - Movie Reviews
681,Joshua H,"Aug 30, 2020",What did I think of The Fate of the Furious? Check out my full review below: https://open.spotify.com/episode/2Zgv9v3SGzt6elbKuvNiIr?si=eVuOGa7qT3Cr2Hl5grp9vg,The Fate of the Furious,The Fate of the Furious - Movie Reviews
682,Jacq O,"Aug 16, 2020",The action in the franchise is starting to get out of hand. Almost too extreme,The Fate of the Furious,The Fate of the Furious - Movie Reviews
683,Quinn R,"Aug 08, 2020","Definitely a different feel than other F&F's. Plot was more complicated and darker. But still all about cars and action, action, action. And definitely still rides with the cheesy lines and dumb scenes. (48%)",The Fate of the Furious,The Fate of the Furious - Movie Reviews
684,Anthony S,"Jul 19, 2020","It opens entertainingly but gets boring pretty quickly. The villains are cartoonish and made me laugh at time, but ultimately there are too many characters vying for the spotlight and even the action gets dull because it's cars and explosions for the sake of cars and explosions.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
685,Lucca B,"Jul 13, 2020","It has more of the same over the top and ridiculous action we expect from the franchise, but it has enough character development and cast chemistry to make it enjoyable. However, with its convoluted plot, this may be the point where the franchise jumped the shark.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
686,Anthony F,"Jul 12, 2020","While the movie certainly delivers on all of the usual high octane action that we have been accustomed to, it is also much more preachy and self-righteous then the other installments. While there are a lot of cars and crashes in the movie, there are so many that the overload turns what used to be a fun novelty into just so much white noise. While there are a lot of car races and chases, there are so many that it is like watching a video of someone playing a racing video game. If there is one word to describe this movie, it is overcompensation.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
687,jose r,"Jun 30, 2020","I love this franchise !!! The action scenes are spectacular, great cast, great performances, good cinematography, good camera work and sometimes funny.",The Fate of the Furious,The Fate of the Furious - Movie Reviews
688,Patrick D,6d ago,"I know this movie doesn't get the same level of love as some of the more popular MCU films. It works for me...and maybe that's because I am a fan of Shane Black movies (okay...SOME Shane Black movies - Kiss Kiss Bang Bang and The Other Guys are brilliant, The Predator not so much). Some people complain Tony is not in a suit enough and sure, but isn't that kind of the point? It's forcing him to be a hero without being able to always depend on his tech, and there are still more suits in this movie than the others. One minor critique - in the voice over he definitely sounds more like Harry from KKBB than Tony.",Iron Man 3,Iron Man 3 - Movie Reviews
689,Aidan B,"Nov 15, 2021","A weak film with a forgettable and underused villain, as well as a twist that ruins the whole movie. The ending of ""Iron Man 3"" is also very confusing and doesn't make sense, especially when compared to other installments later on. The action is done well, however, and the humor is still done well. The stakes are higher, and the film feels more intense than the previous two, however, the ruined potential for the villain brings this movie down significantly.",Iron Man 3,Iron Man 3 - Movie Reviews
690,Dennis L,"Nov 15, 2021",a mi opinion me gusto mucho esta pelicula que entre las tres forman un arco y Tony Stark se enfrenta a un enemigo que lo ha doblegado,Iron Man 3,Iron Man 3 - Movie Reviews
691,Idro S,"Nov 12, 2021",Molto molto molto bello,Iron Man 3,Iron Man 3 - Movie Reviews
692,Ilyas I,"Nov 11, 2021",Just for final battle i can give 5/5.,Iron Man 3,Iron Man 3 - Movie Reviews
693,Donder L,"Nov 10, 2021","i know some people dont like this film, But i think it is a great film. i realy like how we can see that Tony Stark is iron man without the suit. its a realy good movie for the ending of the Iron Man trillogy",Iron Man 3,Iron Man 3 - Movie Reviews
694,Jonathan D,"Nov 07, 2021","I admire the direction in which this movie was trying to go into. It focused more on Tony Stark is Iron Man rather than focusing on Tony fighting in the suit. They showed off his genius Ness in that the man does really make the machine. Having said that, there are a lot of times in the movie where that idea felt a little flat and they could've dove in a little bit more on the aspects that they tried to lay out. Overall it is yet another solid MCU installment.",Iron Man 3,Iron Man 3 - Movie Reviews
695,Jon B,"Nov 06, 2021","Sorry, but I did not care for Iron Man 3. They changed too many things, for one thing. New director. Why? Why fix it when it wasn't broken? All the things people loved about this movie, I either flat out hated or just didn't like. For example, Tony Stark suddenly is showing frank symptoms of PTSD. One would have thought he would have been showing PTSD after having been in captivity for 3 months, but what do I know? And then Rhodey, a full bird Colonel with the Air Force, goes on a little detective jaunt, and discovers all by himself that the bad guy is a fraud and a lie. Again, apologies to Marvel, but this one fell flat. #splat",Iron Man 3,Iron Man 3 - Movie Reviews
696,Aidan I,"Nov 03, 2021","This isn't horrid like people say because it is good just not great like the first. Now the villian is terrible and the movie gets very boring like really boring at points. The Mandarin was completely wasted and the acting wasn't the best from really anybody except Downey and the kid. The plot is very good because of it's development and same with the cinematography, some of the stills are great. The characters are alright and the ending is good, it's a heart felt Tony moment. I'd recommend.",Iron Man 3,Iron Man 3 - Movie Reviews
697,Hristo K,"Oct 14, 2021",worst third movie ever,Iron Man 3,Iron Man 3 - Movie Reviews
698,Adhyan d,"Oct 05, 2021",The film is good but the mandolorian twist an the ending takes away a lot of credit.,Iron Man 3,Iron Man 3 - Movie Reviews
699,Anthony L,"Oct 01, 2021",Robert Downey Jr. shows why it will be a long time before someone's able to replace him.,Iron Man 3,Iron Man 3 - Movie Reviews
700,"Sep 28, 2021","A disgrace to marvel comics. Why would they make the mandarin, ironman’s arch nemesis, an imposter in this movie. It didn’t make sense at all and was overall just a disappointment",FLAG THIS REVIEW,Iron Man 3,Iron Man 3 - Movie Reviews
701,Robert P,"Sep 23, 2021",Third outing for Iron Man 3 is an exciting movie!!!!,Iron Man 3,Iron Man 3 - Movie Reviews
702,Olu D,"Sep 07, 2021",The worst iron man movie. Not worth watching again,Iron Man 3,Iron Man 3 - Movie Reviews
703,Nathan D,"Sep 05, 2021","Iron Man 3 was such a joy to watch as there were so many great moments throughout the film. The script is solid and doesn't shy away from any aspects, which leads to a great viewing experience. The main villain of the movie is rooted, and his motives are clear. Is he the best villain? No, but he gets the job done. The character arcs in this film are so much better here than in the second installment. Tony grew as a person and was able to become a better person overall. If I had to nitpick the script, I think I would have toned down the political tones a bit. It began to be a lot at times which I think was unnecessary. Another thing was that it felt a bit predictable at times. Using the shady businessman for the third time in a row does get a bit repetitive. Shane Black does a stellar job directing this installment and is on par with Favreau's work on the first film. There were plenty of scenes that felt inventive and unique, making the film have very few dull moments. Even with the more serious scenes, it still had the emotion it needed to be entertaining. To accompany Black's directing is some solid cinematography from John Toll. There are a lot of shots that look very nice and have some significant elements to them. Sadly, those two aspects get brought down by the harsh editing in the film. The action sequences have too many cuts leaving the scenes to feel rushed and messy. There are even a few scenes where some cuts don't match up with the shot before. The score does make up for this as it keeps the energy up in some of the scenes. Composer Brian Tyler created this bombastic score that impacted the film profoundly. The production and set design are also very attractively done. Many visually appealing locations complimented Shane Black's vision quite nicely. The cast also does a fabulous job here with stand-outs all around. Like always, Robert Downey Jr. shines on screen. This performance is the most human he has felt in any of the three Iron Man movies as he and Black translated what was on the script to the screen very nicely. Gwyneth Paltrow continues to do great in the role of Pepper Potts. Although, her performance in Iron Man 2 is still the best out of the three movies. Ben Kingsley is outstanding here and created a lot of entertaining moments in the film. I can see why some people do not like his performance, but I thought he was a lot of fun. Guy Pearce is also a solid addition to the cast. His acting seems bland at times, and it does not help that his character is somewhat the same as the other two films in the franchise. Supporting cast members like Ty Simpkins, Rebecca Hall, and Don Cheadle are fantastic in the movie. Overall, Iron Man 3 is an action-packed blockbuster that is so enjoyable to watch. The film does have a few blemishes in the script and editing department. Yet, the entertainment factor helps hide it at times. An exceptional cast, an outstanding score, and marvelous directing make Iron Man 3 a stand-out film in Marvel's cinema catalog. Read more reviews like this at postcreditreviews.com",Iron Man 3,Iron Man 3 - Movie Reviews
704,Dan C,"Sep 02, 2021","I go to see a super hero movie to see a hero being super, not spending virtually the entire film dealing with PTSD. The villain is generic and forgettable, and the twist is rather insulting, especially to hardcore fans. The suit that makes Iron Man who he is comes off nigh-indestructible in every other Marvel film, now the thing just flies to pieces if he gets hit just a little too hard? And he spends less than a quarter of the movie in it. Wow, how inspiring. I get that they were trying to go for 'Iron Man is the MAN, not the armour', but it just falls apart. Just like his suit.",Iron Man 3,Iron Man 3 - Movie Reviews
705,Burak Berke S,"Aug 30, 2021","Such a moving film when you lack background knowledge. A brave plot with the decision on Mandarin to make things unpredictable. Although the inaccuracy and humour are sometimes off-putting; the character development, action, and soundtrack are so satisfactory.",Iron Man 3,Iron Man 3 - Movie Reviews
706,Dennis F,"Aug 25, 2021","Even though this ""meh"" addition to the MCU is a sadly forgettable ending to the Iron Man trilogy, it still manages to have some exciting action.",Iron Man 3,Iron Man 3 - Movie Reviews
707,Joshua H,"Aug 25, 2021","Although this a very messy film and it had a stupid twist involving the villain, the cast and action makes it a good watch.",Iron Man 3,Iron Man 3 - Movie Reviews
708,Max W,"Aug 25, 2021",#12/25 Best Moment: Humor in the snow,Iron Man 3,Iron Man 3 - Movie Reviews
